title_english,status,episodes,rating,rank,popularity,favorites,score,genres,themes,scored_by_members,is_ongoing,genre_list,action,adventure,avant garde,award winning,boys love,comedy,drama,ecchi,erotica,fantasy,girls love,gourmet,hentai,horror,mystery,romance,sci-fi,slice of life,sports,supernatural,suspense,unknown
Stitch!,Finished Airing,25.0,PG - Children,9715.0,7992,15,6.07,"adventure, comedy",unknown,4745.0,0,"['adventure', 'comedy']",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unknown ,Finished Airing,4.0,Rx - Hentai,4908.575358996018,8564,15,6.4,hentai,unknown,3963.5,0,['hentai'],1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Modern Love Tokyo: He's Playing Our Song,Finished Airing,1.0,PG-13 - Teens 13 or older,1836.0,9632,15,7.55,romance,unknown,2785.0,0,['romance'],0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unknown ,Finished Airing,1.0,PG-13 - Teens 13 or older,2188.0,4875,15,7.45,"comedy, drama","Idols (Female), Music",17950.0,0,"['comedy', 'drama']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Requiem of the Dawn,Finished Airing,1.0,PG-13 - Teens 13 or older,4908.575358996018,9666,15,6.34,"fantasy, mystery",Music,3071.0,0,"['fantasy', 'mystery']",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
One Piece: Take Aim! The Pirate Baseball King,Finished Airing,1.0,PG-13 - Teens 13 or older,4677.0,3917,15,6.95,"comedy, fantasy, sports",Team Sports,29522.0,0,"['comedy', 'fantasy', 'sports']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Double Wish,Finished Airing,13.0,PG-13 - Teens 13 or older,9451.0,5622,15,6.12,"drama, romance","Harem, School",11349.5,0,"['drama', 'romance']",0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
unknown ,Finished Airing,40.0,PG-13 - Teens 13 or older,4381.0,10672,15,7.02,"action, fantasy",Martial Arts,1996.5,0,"['action', 'fantasy']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
unknown ,Finished Airing,2.0,PG-13 - Teens 13 or older,3231.0,7822,15,7.24,comedy,"CGDCT, Military, School",4995.5,0,['comedy'],0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unknown ,Finished Airing,6.0,PG-13 - Teens 13 or older,8212.0,6212,15,6.34,unknown,School,7914.0,0,['unknown'],0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Inma Seiden: The Legend of the Beast of Lust,Finished Airing,6.0,Rx - Hentai,4908.575358996018,10488,15,6.11,"supernatural, hentai",School,2061.5,0,"['supernatural', 'hentai']",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unknown ,Finished Airing,12.0,PG - Children,7644.0,6905,15,6.43,"drama, fantasy, slice of life",unknown,6561.0,0,"['drama', 'fantasy', 'slice of life']",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
King of Braves GaoGaiGar Final Grand Glorious Gathering,Finished Airing,12.0,PG-13 - Teens 13 or older,2194.0,9300,15,7.45,"action, sci-fi","Mecha, Super Power",3132.5,0,"['action', 'sci-fi']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
unknown ,Finished Airing,2.0,Rx - Hentai,4908.575358996018,7474,15,6.84,hentai,unknown,5693.0,0,['hentai'],1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unknown ,Finished Airing,1.0,R - 17+ (violence & profanity),6617.0,5809,15,6.6,"action, sci-fi",Mecha,10256.5,0,"['action', 'sci-fi']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
unknown ,Finished Airing,1.0,Rx - Hentai,4908.575358996018,8460,15,5.79,hentai,unknown,4218.0,0,['hentai'],0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
Theatre of Darkness: Yamishibai 13,Finished Airing,13.0,PG-13 - Teens 13 or older,9970.0,9418,15,6.04,"avant garde, horror, supernatural",unknown,3138.0,0,"['avant garde', 'horror', 'supernatural']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unknown ,Finished Airing,2.0,Rx - Hentai,4908.575358996018,8901,15,5.33,hentai,unknown,3704.0,0,['hentai'],0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TenjhoTenge: The Past Chapter,Finished Airing,1.0,R - 17+ (violence & profanity),4307.0,4933,15,7.03,"action, drama, supernatural","Martial Arts, Super Power",16879.5,0,"['action', 'drama', 'supernatural']",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"Sing ""Yesterday"" for Me Extras",Finished Airing,6.0,PG-13 - Teens 13 or older,6467.0,4871,15,6.63,"drama, romance",unknown,17396.5,0,"['drama', 'romance']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unknown ,Finished Airing,1.0,PG-13 - Teens 13 or older,4898.0,7022,15,6.91,drama,unknown,5076.5,0,['drama'],1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KAIJU GIRLS,Finished Airing,12.0,PG - Children,10305.0,6797,15,5.97,"comedy, fantasy",Parody,7338.0,0,"['comedy', 'fantasy']",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unknown ,Finished Airing,1.0,PG-13 - Teens 13 or older,4908.575358996018,16596,15,5.77,"avant garde, drama, suspense","Music, Psychological",382.5,0,"['avant garde', 'drama', 'suspense']",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unknown ,Finished Airing,3.0,G - All Ages,4546.0,12106,15,6.99,fantasy,unknown,1566.0,0,['fantasy'],1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unknown ,Finished Airing,1.0,Rx - Hentai,4908.575358996018,7452,15,6.37,hentai,unknown,5810.0,0,['hentai'],0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unknown ,Finished Airing,1.0,Rx - Hentai,4908.575358996018,8900,15,6.52,hentai,unknown,3724.5,0,['hentai'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Eternal Family,Finished Airing,1.0,PG-13 - Teens 13 or older,10890.0,6611,15,5.85,comedy,Psychological,7784.0,0,['comedy'],1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Summer Vacation Treasure Hunt,Currently Airing,9.0,Rx - Hentai,4908.575358996018,12713,15,6.4,hentai,unknown,1086.5,1,['hentai'],0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Wish Upon the Pleiades,Finished Airing,4.0,G - All Ages,9442.0,5417,15,6.12,"action, sci-fi",Space,13905.5,0,"['action', 'sci-fi']",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
unknown ,Finished Airing,47.0,PG-13 - Teens 13 or older,4237.0,9788,15,7.05,"action, adventure, sci-fi",Mecha,2652.5,0,"['action', 'adventure', 'sci-fi']",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Snow Queen,Finished Airing,36.0,PG - Children,4579.0,9053,15,6.98,"adventure, drama, fantasy",unknown,3215.0,0,"['adventure', 'drama', 'fantasy']",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
unknown ,Finished Airing,26.0,PG-13 - Teens 13 or older,9017.0,5060,15,6.2,"comedy, romance",School,16037.5,0,"['comedy', 'romance']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Persona 4 the Animation: The Factor of Hope,Finished Airing,1.0,PG-13 - Teens 13 or older,3135.0,5269,15,7.26,"action, adventure, mystery, supernatural","School, Super Power",12465.0,0,"['action', 'adventure', 'mystery', 'supernatural']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unknown ,Finished Airing,23.0,PG-13 - Teens 13 or older,11367.0,8921,15,5.76,comedy,"Isekai, Villainess",3207.5,0,['comedy'],0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unknown ,Finished Airing,2.0,Rx - Hentai,4908.575358996018,9200,15,5.65,hentai,unknown,3481.5,0,['hentai'],1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
unknown ,Finished Airing,3.0,R - 17+ (violence & profanity),13045.0,6883,15,5.27,"action, girls love, sci-fi",Military,7176.5,0,"['action', 'girls love', 'sci-fi']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
A Record of Mortal's Journey to Immortality Season 4,Currently Airing,52.0,PG-13 - Teens 13 or older,470.0,12783,15,8.16,"action, adventure, fantasy","Historical, Martial Arts",1025.5,1,"['action', 'adventure', 'fantasy']",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
unknown ,Finished Airing,12.0,G - All Ages,5601.0,4247,15,6.77,comedy,Visual Arts,24275.0,0,['comedy'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
unknown ,Finished Airing,2.0,Rx - Hentai,4908.575358996018,9000,15,6.4,hentai,unknown,3528.0,0,['hentai'],1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
We're Still Underground,Finished Airing,1.0,G - All Ages,4908.575358996018,9106,15,7.46,unknown,Music,4002.5,0,['unknown'],0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Elf Academy,Finished Airing,10.0,PG-13 - Teens 13 or older,2596.0,11571,15,7.36,comedy,unknown,1700.0,0,['comedy'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Golden Kamuy: The Bodyguards of Barato/Terror! The Mysterious Giant Bird,Finished Airing,1.0,R - 17+ (violence & profanity),3104.0,4439,15,7.26,"action, adventure","Adult Cast, Historical, Military",21777.0,0,"['action', 'adventure']",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Volicia of Pluto: Vapor Trail Another Age 2006,Finished Airing,1.0,PG-13 - Teens 13 or older,9502.0,10279,15,6.12,"action, girls love, sci-fi",Mecha,1933.0,0,"['action', 'girls love', 'sci-fi']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unknown ,Finished Airing,1.0,PG - Children,1546.0,7019,15,7.62,"adventure, comedy, fantasy",unknown,7955.0,0,"['adventure', 'comedy', 'fantasy']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Girls' Last Class,Finished Airing,12.0,G - All Ages,7318.0,6316,15,6.49,comedy,"Parody, School",9052.0,0,['comedy'],1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mado King Granzort,Finished Airing,41.0,G - All Ages,3454.0,10447,15,7.2,"action, comedy, fantasy, sci-fi",Mecha,2236.0,0,"['action', 'comedy', 'fantasy', 'sci-fi']",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
unknown ,Finished Airing,1.0,Rx - Hentai,4908.575358996018,7757,15,6.71,hentai,unknown,5147.0,0,['hentai'],1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Bodacious Space Pirates the Movie: Abyss of Hyperspace,Finished Airing,1.0,PG-13 - Teens 13 or older,3980.0,5977,15,7.1,sci-fi,Space,9669.5,0,['sci-fi'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unknown ,Finished Airing,40.0,PG-13 - Teens 13 or older,4114.0,9393,15,7.08,sci-fi,Mecha,3144.0,0,['sci-fi'],0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
unknown ,Finished Airing,2.0,Rx - Hentai,4908.575358996018,8370,15,6.53,hentai,unknown,4162.5,0,['hentai'],1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
unknown ,Finished Airing,2.0,PG-13 - Teens 13 or older,3811.0,4278,15,7.14,"action, adventure, fantasy",unknown,23946.5,0,"['action', 'adventure', 'fantasy']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sunny Ryoko,Finished Airing,48.0,PG-13 - Teens 13 or older,4369.0,8374,15,7.02,"comedy, romance, sports",School,3857.0,0,"['comedy', 'romance', 'sports']",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Papillon Rose OVA,Finished Airing,1.0,R+ - Mild Nudity,13879.0,7008,15,4.61,"sci-fi, ecchi","Mahou Shoujo, Parody",6887.5,0,"['sci-fi', 'ecchi']",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unknown ,Finished Airing,1.0,PG-13 - Teens 13 or older,5610.0,7887,15,6.77,"action, adventure","Mythology, Strategy Game",5283.5,0,"['action', 'adventure']",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
unknown ,Finished Airing,1.0,PG-13 - Teens 13 or older,6493.0,4802,15,6.62,"adventure, comedy, fantasy, sci-fi",Video Game,18358.0,0,"['adventure', 'comedy', 'fantasy', 'sci-fi']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
unknown ,Finished Airing,2.0,Rx - Hentai,4908.575358996018,9546,15,6.07,hentai,unknown,2951.0,0,['hentai'],1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Teekyu 5,Finished Airing,12.0,PG-13 - Teens 13 or older,6359.0,5170,15,6.65,comedy,unknown,16305.5,0,['comedy'],0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Prince of Tennis II Specials,Finished Airing,7.0,PG-13 - Teens 13 or older,2116.0,6213,15,7.47,"comedy, sports",unknown,9065.0,0,"['comedy', 'sports']",0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Code Geass: Akito the Exiled - To Beloved Ones Picture Drama,Finished Airing,1.0,PG-13 - Teens 13 or older,7702.0,6959,15,6.43,comedy,Military,6312.0,0,['comedy'],1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Fairies Albums 3,Finished Airing,12.0,PG-13 - Teens 13 or older,1395.0,9878,15,7.68,"adventure, mystery, supernatural",Historical,2570.5,0,"['adventure', 'mystery', 'supernatural']",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A Certain Magical Index 10th Anniversary PV,Finished Airing,1.0,PG-13 - Teens 13 or older,4908.575358996018,5904,15,6.79,"action, comedy, sci-fi","Super Power, Urban Fantasy",10023.0,0,"['action', 'comedy', 'sci-fi']",0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Love is the Number of Keys,Finished Airing,1.0,Rx - Hentai,4908.575358996018,9242,15,6.22,hentai,unknown,3375.5,0,['hentai'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
unknown ,Finished Airing,18.0,PG-13 - Teens 13 or older,10456.0,8280,15,5.94,comedy,Isekai,4081.5,0,['comedy'],0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THE IDOLM@STER SHINY FESTA,Finished Airing,3.0,PG-13 - Teens 13 or older,3596.0,5320,15,7.17,"comedy, drama","Idols (Female), Music",14137.0,0,"['comedy', 'drama']",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
unknown ,Finished Airing,51.0,G - All Ages,7706.0,8273,15,6.42,action,"Mecha, Racing",4221.5,0,['action'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Mass Effect: Paragon Lost,Finished Airing,1.0,R - 17+ (violence & profanity),8661.0,7058,15,6.26,"action, adventure, sci-fi",unknown,7256.5,0,"['action', 'adventure', 'sci-fi']",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
unknown ,Finished Airing,1.0,Rx - Hentai,4908.575358996018,8295,15,6.49,hentai,unknown,4389.0,0,['hentai'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unknown ,Finished Airing,3.0,R - 17+ (violence & profanity),8626.0,5802,15,6.27,"action, sci-fi, supernatural","Mythology, Super Power",11742.0,0,"['action', 'sci-fi', 'supernatural']",0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unknown ,Finished Airing,1.0,G - All Ages,4908.575358996018,6764,15,6.6,sports,"Anthropomorphic, Music",7036.5,0,['sports'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
The Burning Wild Man,Finished Airing,24.0,PG-13 - Teens 13 or older,7663.0,11689,15,6.43,"action, adventure, comedy",unknown,1525.0,0,"['action', 'adventure', 'comedy']",1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Armored Fleet Dairugger XV,Finished Airing,52.0,PG-13 - Teens 13 or older,7576.0,10486,14,6.44,"action, adventure, sci-fi","Mecha, Space",2231.0,0,"['action', 'adventure', 'sci-fi']",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
unknown ,Finished Airing,25.0,R - 17+ (violence & profanity),7868.0,7380,14,6.4,action,"Historical, Martial Arts, Samurai",5630.5,0,['action'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kanokon: The Great Midsummer Carnival Specials,Finished Airing,2.0,R+ - Mild Nudity,7379.0,5204,14,6.47,ecchi,unknown,14123.0,0,['ecchi'],1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unknown ,Finished Airing,1.0,PG-13 - Teens 13 or older,5762.0,5669,14,6.74,"action, comedy, sci-fi",Mecha,11720.5,0,"['action', 'comedy', 'sci-fi']",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Gunslinger Girl: Il Teatrino OVA,Finished Airing,2.0,R - 17+ (violence & profanity),4697.0,4805,14,6.95,"action, drama, sci-fi",Military,17806.5,0,"['action', 'drama', 'sci-fi']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unknown ,Finished Airing,3.0,R+ - Mild Nudity,13077.0,11027,14,5.25,"comedy, slice of life, ecchi",unknown,1791.5,0,"['comedy', 'slice of life', 'ecchi']",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
unknown ,Finished Airing,1.0,PG-13 - Teens 13 or older,4970.0,5398,14,6.89,"comedy, drama, romance, ecchi",unknown,14203.0,0,"['comedy', 'drama', 'romance', 'ecchi']",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
The Legend of the Blue Wolves,Finished Airing,1.0,Rx - Hentai,4908.575358996018,7331,14,5.43,"action, boys love, sci-fi, hentai",Mecha,6246.0,0,"['action', 'boys love', 'sci-fi', 'hentai']",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Alpenrose,Finished Airing,20.0,PG-13 - Teens 13 or older,5544.0,9531,14,6.78,"drama, romance",Historical,2901.5,0,"['drama', 'romance']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Arion,Finished Airing,1.0,R+ - Mild Nudity,9084.0,7431,14,6.18,"action, adventure, drama, fantasy",Mythology,5750.5,0,"['action', 'adventure', 'drama', 'fantasy']",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Call of the Night Mini,Finished Airing,22.0,PG-13 - Teens 13 or older,8946.0,8278,14,6.22,comedy,unknown,3994.0,0,['comedy'],0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
